,TIC ID,SMass,SRad,Tmag,planetno,Epoc,Per,Depth,Dur,SRadEst,Astro ID,CentroidDistanceArcSec
142,13260611,,4.68875,10.4164,2,1793.1341492368776,2.2833479666541505,266.5668585114996,0.4980161860734414,,1326061102.0,9.493524190675435
143,13264809,1.235,1.60546,9.43256,2,1792.7626713960512,0.9883081562032172,926.3061994231808,0.2807301139331002,,1326480902.0,15.667614090750641
144,13351941,,,6.9104,1,1792.6909700627273,0.790327174490844,233626.0085864545,0.1711989151644287,,1335194101.0,2.6972081933076972
145,13351941,,,6.9104,2,1792.7854026789105,0.7903047173311681,24315.87951019726,0.0520740629126495,,1335194102.0,
146,13353725,0.998,1.24694,10.2498,1,1802.0162594106712,12.962856344861155,10224.864975546529,0.1397841145192997,,1335372501.0,
147,13358789,1.24,3.36408,8.96888,1,1793.7799058976382,2.711714954826008,306.1235279875449,0.2814525446306958,,1335878901.0,25.45869160949998
148,13360877,1.709,2.61676,9.56959,2,1792.4025089129516,1.2040405638993286,1031.7628089972843,0.8676887746371061,,1336087702.0,
149,13362839,,,9.1785,1,1792.5542593264047,1.63996350088285,522.1573844365819,0.2360917553053531,,1336283901.0,29.809723809872434
150,13453099,,8.53263,10.4543,1,1793.1812870652782,1.466066737491562,1632.6189671183367,0.1257885592581067,,1345309901.0,20.417868684496298
151,13529369,1.99,1.97736,9.5107,5,1792.1329159310571,0.8193027081357716,243.0855284029744,0.0919459664454005,,1352936905.0,144.3806250791529
152,13707036,1.06,1.56397,9.76101,1,1792.209534476172,0.7677660044587029,237.56367612597347,0.1461694914020418,,1370703601.0,19.111229614697393
153,14042031,,,10.1232,1,1794.1584858428355,3.3947645408968548,11432.143358005324,0.1107877462451343,,1404203101.0,4.4997549407634585
154,20973613,2.364,2.2328,8.27826,3,1817.4331181765965,0.9503660941270524,4683.970865555259,0.2752244097087372,,2097361303.0,
155,20973636,2.22,4.39538,9.6831,2,1823.4031329613017,6.377757205279224,446.1930566797474,0.3588821401283679,,2097363602.0,19.518340088099155
156,20973636,2.22,4.39538,9.6831,3,1818.613899163461,2.445808644269494,308.53505493278936,0.315772752038096,,2097363603.0,19.965936776056523
